oem,device, model,rssi correction,tx,calibration confidence
tct (alcatel),Pixi5-7_3G,9203A,3,-24,1
tct (alcatel),ALTO45_TF,A450TL,3,-24,1
tct (alcatel),PIXI3_4TF,A460G,3,-24,1
tct (alcatel),PIXI3_4TF,A460T,3,-24,1
tct (alcatel),Pixi3-35TF,A463BG,3,-24,1
tct (alcatel),Pixi3-35TF,A464BG,3,-24,1
tct (alcatel),PIXI4_4TF,A466BG,3,-24,1
tct (alcatel),PIXI4_4TF,A466T,3,-24,1
tct (alcatel),FERMI_TF,A501DL,3,-24,1
tct (alcatel),U50A_PLUS_TF,A502DL,3,-24,1
tct (alcatel),EDISON_TF,A503DL,3,-24,1
tct (alcatel),Seoul_TF,A507DL,3,-24,1
tct (alcatel),Tokyo_TF,A508DL,3,-24,1
tct (alcatel),Alto4EVDO,A520L,3,-24,1
tct (alcatel),Alto4NA,A521L,3,-24,1
tct (alcatel),A554C,A554C,3,-24,1
tct (alcatel),A556C,A556C,3,-24,1
tct (alcatel),Pop445,A570BL,3,-24,1
tct (alcatel),Pixi445TFVZW,A571VL,3,-24,1
tct (alcatel),Pop445,A572BG,3,-24,1
tct (alcatel),Pixi445EVDO,A573VC,3,-24,1
tct (alcatel),BUZZ6T4GTFUMTS,A574BL,3,-24,1
tct (alcatel),Mickey6TFUMTS,A576BL,3,-24,1
tct (alcatel),Mickey6CC,A576CC,3,-24,1
tct (alcatel),Mickey6RW,A576RW,3,-24,1
tct (alcatel),Mickey6TFEVDO,A577VL,3,-24,1
tct (alcatel),Pop355,A621BL,3,-24,1
tct (alcatel),Pop355,A621R,3,-24,1
tct (alcatel),Pixi3554GEVDO,A622GL,3,-24,1
tct (alcatel),Pixi3554GEVDO,A622VL,3,-24,1
tct (alcatel),Alto5TF,A846L,3,-24,1
tct (alcatel),RadioShack,ADR3010,3,-24,1
tct (alcatel),ONE_TOUCH_960C,ADR3010,3,-24,1
tct (alcatel),Yaris35_GSM,ALCATEL 4015T,3,-24,1
tct (alcatel),Yaris5NA,ALCATEL A564C,3,-24,1
tct (alcatel),Yaris5NA,ALCATEL A564R,3,-24,1
tct (alcatel),RIO4G_TF,ALCATEL A845L,3,-24,1
tct (alcatel),RIO6_lte,ALCATEL A995L,3,-24,1
tct (alcatel),Beetle_Lite_Edge_GSM,ALCATEL ONE TOUCH 4005D,3,-24,1
tct (alcatel),Beetle_Lite_GSM,ALCATEL ONE TOUCH 4010A,3,-24,1
tct (alcatel),Beetle_Lite_GSM,ALCATEL ONE TOUCH 4010D,3,-24,1
tct (alcatel),Beetle_Lite_GSM,ALCATEL ONE TOUCH 4010E,3,-24,1
tct (alcatel),Beetle_Lite_GSM,ALCATEL ONE TOUCH 4010X,3,-24,1
tct (alcatel),Pixi3-45,ALCATEL ONE TOUCH 4027A,3,-24,1
tct (alcatel),Beetle_GSM,ALCATEL ONE TOUCH 4029A,3,-24,1
tct (alcatel),Beetle_GSM,ALCATEL ONE TOUCH 4030D,3,-24,1
tct (alcatel),Beetle_GSM,ALCATEL ONE TOUCH 4030E,3,-24,1
tct (alcatel),Beetle_GSM,ALCATEL ONE TOUCH 4030X,3,-24,1
tct (alcatel),Beetle_GSM,ALCATEL ONE TOUCH 4030Y,3,-24,1
tct (alcatel),Beetle_GSM,ALCATEL ONE TOUCH 4030Y_orange,3,-24,1
tct (alcatel),SOUL4NA,ALCATEL ONE TOUCH 4037N,3,-24,1
tct (alcatel),SOUL4NA,ALCATEL ONE TOUCH 4037R,3,-24,1
tct (alcatel),SOUL4NA,ALCATEL ONE TOUCH 4037T,3,-24,1
tct (alcatel),Megane_GSM,ALCATEL ONE TOUCH 5020A,3,-24,1
tct (alcatel),Megane_GSM,ALCATEL ONE TOUCH 5020D,3,-24,1
tct (alcatel),Megane_GSM,ALCATEL ONE TOUCH 5020E,3,-24,1
tct (alcatel),Megane,ALCATEL ONE TOUCH 5020N,3,-24,1
tct (alcatel),Megane_GSM,ALCATEL ONE TOUCH 5020T,3,-24,1
tct (alcatel),Megane,ALCATEL ONE TOUCH 5020T,3,-24,1
tct (alcatel),Megane_GSM,ALCATEL ONE TOUCH 5020W,3,-24,1
tct (alcatel),Megane_GSM,ALCATEL ONE TOUCH 5020X,3,-24,1
tct (alcatel),Megane_GSM,ALCATEL ONE TOUCH 5021E,3,-24,1
tct (alcatel),Camry_GSM,ALCATEL ONE TOUCH 5035A,3,-24,1
tct (alcatel),Camry_GSM,ALCATEL ONE TOUCH 5035D,3,-24,1
tct (alcatel),Camry_GSM,ALCATEL ONE TOUCH 5035E,3,-24,1
tct (alcatel),Camry_GSM,ALCATEL ONE TOUCH 5035X,3,-24,1
tct (alcatel),YarisL_GSM,ALCATEL ONE TOUCH 5036A,3,-24,1
tct (alcatel),YarisL_GSM,ALCATEL ONE TOUCH 5036D,3,-24,1
tct (alcatel),YarisL_GSM,ALCATEL ONE TOUCH 5036F,3,-24,1
tct (alcatel),YarisL_GSM,ALCATEL ONE TOUCH 5036X,3,-24,1
tct (alcatel),YarisL_GSM,ALCATEL ONE TOUCH 5037A,3,-24,1
tct (alcatel),YarisL_GSM,ALCATEL ONE TOUCH 5037E,3,-24,1
tct (alcatel),YarisL_GSM,ALCATEL ONE TOUCH 5037X,3,-24,1
tct (alcatel),Telsa,ALCATEL ONE TOUCH 6010,3,-24,1
tct (alcatel),Telsa,ALCATEL ONE TOUCH 6010A,3,-24,1
tct (alcatel),Telsa,ALCATEL ONE TOUCH 6010D,3,-24,1
tct (alcatel),Telsa,ALCATEL ONE TOUCH 6010X,3,-24,1
tct (alcatel),Telsa,ALCATEL ONE TOUCH 6010X-orange,3,-24,1
tct (alcatel),California,ALCATEL ONE TOUCH 6012D,3,-24,1
tct (alcatel),California,ALCATEL ONE TOUCH 6012X,3,-24,1
tct (alcatel),Diablo,ALCATEL ONE TOUCH 6030A,3,-24,1
tct (alcatel),Diablo,ALCATEL ONE TOUCH 6030D,3,-24,1
tct (alcatel),Diablo,ALCATEL ONE TOUCH 6030N,3,-24,1
tct (alcatel),Diablo,ALCATEL ONE TOUCH 6030X,3,-24,1
tct (alcatel),Diablo,ALCATEL ONE TOUCH 6030X-orange,3,-24,1
tct (alcatel),Alpha,ALCATEL ONE TOUCH 6032,3,-24,1
tct (alcatel),Alpha,ALCATEL ONE TOUCH 6032A,3,-24,1
tct (alcatel),Alpha,ALCATEL ONE TOUCH 6032X,3,-24,1
tct (alcatel),DiabloHD,ALCATEL ONE TOUCH 6033A,3,-24,1
tct (alcatel),DiabloHD,ALCATEL ONE TOUCH 6033M,3,-24,1
tct (alcatel),DiabloHD,ALCATEL ONE TOUCH 6033X,3,-24,1
tct (alcatel),Diablo_LTE,ALCATEL ONE TOUCH 6034L,3,-24,1
tct (alcatel),Diablo_LTE,ALCATEL ONE TOUCH 6034M,3,-24,1
tct (alcatel),Diablo_LTE,ALCATEL ONE TOUCH 6034R,3,-24,1
tct (alcatel),Diablo_LTE,ALCATEL ONE TOUCH 6034Y,3,-24,1
tct (alcatel),DiabloHD_LTE,ALCATEL ONE TOUCH 6035L,3,-24,1
tct (alcatel),DiabloHD_LTE,ALCATEL ONE TOUCH 6035R,3,-24,1
tct (alcatel),Eclipse,ALCATEL ONE TOUCH 6037B,3,-24,1
tct (alcatel),DIABLOX,ALCATEL ONE TOUCH 6040A,3,-24,1
tct (alcatel),DIABLOX,ALCATEL ONE TOUCH 6040D,3,-24,1
tct (alcatel),DIABLOX,ALCATEL ONE TOUCH 6040E,3,-24,1
tct (alcatel),DIABLOX,ALCATEL ONE TOUCH 6040X,3,-24,1
tct (alcatel),EOS4G,ALCATEL ONE TOUCH 6050Y,3,-24,1
tct (alcatel),EOS_lte,ALCATEL ONE TOUCH 6050Y,3,-24,1
tct (alcatel),Rav4,ALCATEL ONE TOUCH 7024N,3,-24,1
tct (alcatel),Rav4,ALCATEL ONE TOUCH 7024R,3,-24,1
tct (alcatel),Rav4,ALCATEL ONE TOUCH 7024W,3,-24,1
tct (alcatel),Rav4,ALCATEL ONE TOUCH 7025D,3,-24,1
tct (alcatel),YARISXL,ALCATEL ONE TOUCH 7040A,3,-24,1
tct (alcatel),YARISXL,ALCATEL ONE TOUCH 7040D,3,-24,1
tct (alcatel),YARISXL,ALCATEL ONE TOUCH 7040E,3,-24,1
tct (alcatel),YARISXL,ALCATEL ONE TOUCH 7040K,3,-24,1
tct (alcatel),YARISXL,ALCATEL ONE TOUCH 7040X,3,-24,1
tct (alcatel),YARISXL,ALCATEL ONE TOUCH 7041D,3,-24,1
tct (alcatel),YARISXL,ALCATEL ONE TOUCH 7041X,3,-24,1
tct (alcatel),YARISXL,ALCATEL ONE TOUCH 7042A,3,-24,1
tct (alcatel),YARISXL,ALCATEL ONE TOUCH 7042D,3,-24,1
tct (alcatel),YARISXL,ALCATEL ONE TOUCH 7042E,3,-24,1
tct (alcatel),YARIS_55,ALCATEL ONE TOUCH 7047A,3,-24,1
tct (alcatel),YARIS_55,ALCATEL ONE TOUCH 7047D,3,-24,1
tct (alcatel),YARIS_55,ALCATEL ONE TOUCH 7047E,3,-24,1
tct (alcatel),YARIS_55,ALCATEL ONE TOUCH 7047X,3,-24,1
tct (alcatel),Scribe5_gsm,ALCATEL ONE TOUCH 8000A,3,-24,1
tct (alcatel),Scribe5_gsm,ALCATEL ONE TOUCH 8000D,3,-24,1
tct (alcatel),Scribe5HD,ALCATEL ONE TOUCH 8008D,3,-24,1
tct (alcatel),Scribe5HD,ALCATEL ONE TOUCH 8008X,3,-24,1
tct (alcatel),SCRIBEPRO,ALCATEL ONE TOUCH 8020A,3,-24,1
tct (alcatel),SCRIBEPRO,ALCATEL ONE TOUCH 8020D,3,-24,1
tct (alcatel),SCRIBEPRO,ALCATEL ONE TOUCH 8020E,3,-24,1
tct (alcatel),SCRIBEPRO,ALCATEL ONE TOUCH 8020X,3,-24,1
tct (alcatel),Pixi3-7_3G,ALCATEL ONE TOUCH 9002A,3,-24,1
tct (alcatel),one_touch_903_gsm,ALCATEL ONE TOUCH 903,3,-24,1
tct (alcatel),one_touch_903A_gsm,ALCATEL ONE TOUCH 903A,3,-24,1
tct (alcatel),one_touch_903D_gsm,ALCATEL ONE TOUCH 903D,3,-24,1
tct (alcatel),one_touch_908_gsm,ALCATEL ONE TOUCH 908,3,-24,1
tct (alcatel),one_touch_916_gsm,ALCATEL ONE TOUCH 916,3,-24,1
tct (alcatel),one_touch_916A_gsm,ALCATEL ONE TOUCH 916A,3,-24,1
tct (alcatel),one_touch_916D_gsm,ALCATEL ONE TOUCH 916D,3,-24,1
tct (alcatel),one_touch_918_gsm,ALCATEL ONE TOUCH 918,3,-24,1
tct (alcatel),one_touch_918A_gsm,ALCATEL ONE TOUCH 918A,3,-24,1
tct (alcatel),one_touch_918D_gsm,ALCATEL ONE TOUCH 918D,3,-24,1
tct (alcatel),ONE_TOUCH_918D_umts,ALCATEL ONE TOUCH 918D,3,-24,1
tct (alcatel),one_touch_918N_gsm,ALCATEL ONE TOUCH 918N,3,-24,1
tct (alcatel),one_touch_918_gsm,ALCATEL ONE TOUCH 918N,3,-24,1
tct (alcatel),ONE_TOUCH_918N_umts,ALCATEL ONE TOUCH 918N,3,-24,1
tct (alcatel),one_touch_918S_gsm,ALCATEL ONE TOUCH 918S,3,-24,1
tct (alcatel),one_touch_922_gsm,ALCATEL ONE TOUCH 922,3,-24,1
tct (alcatel),ONE_TOUCH_928D_gsm,ALCATEL ONE TOUCH 928D,3,-24,1
tct (alcatel),OT-930,ALCATEL ONE TOUCH 930D,3,-24,1
tct (alcatel),OT-930,ALCATEL ONE TOUCH 930N,3,-24,1
tct (alcatel),one_touch_985_gsm,ALCATEL ONE TOUCH 985,3,-24,1
tct (alcatel),one_touch_985D_gsm,ALCATEL ONE TOUCH 985D,3,-24,1
tct (alcatel),one_touch_985N_gsm,ALCATEL ONE TOUCH 985N,3,-24,1
tct (alcatel),one_touch_990_gsm,ALCATEL ONE TOUCH 990,3,-24,1
tct (alcatel),one_touch_990A_gsm,ALCATEL ONE TOUCH 990A,3,-24,1
tct (alcatel),one_touch_991_gsm,ALCATEL ONE TOUCH 991,3,-24,1
tct (alcatel),ONE_TOUCH_991_gsm,ALCATEL ONE TOUCH 991,3,-24,1
tct (alcatel),ONE_TOUCH_991A_gsm,ALCATEL ONE TOUCH 991A,3,-24,1
tct (alcatel),one_touch_991D_gsm,ALCATEL ONE TOUCH 991D,3,-24,1
tct (alcatel),ONE_TOUCH_991D_gsm,ALCATEL ONE TOUCH 991D,3,-24,1
tct (alcatel),one_touch_991S_gsm,ALCATEL ONE TOUCH 991S,3,-24,1
tct (alcatel),one_touch_991T_gsm,ALCATEL ONE TOUCH 991T,3,-24,1
tct (alcatel),Martell_lite_GSM,ALCATEL ONE TOUCH 992,3,-24,1
tct (alcatel),Martell_lite_GSM,ALCATEL ONE TOUCH 992D,3,-24,1
tct (alcatel),one_touch_993_gsm,ALCATEL ONE TOUCH 993,3,-24,1
tct (alcatel),one_touch_993D_gsm,ALCATEL ONE TOUCH 993D,3,-24,1
tct (alcatel),Martell_GSM,ALCATEL ONE TOUCH 997,3,-24,1
tct (alcatel),Martell_GSM,ALCATEL ONE TOUCH 997D,3,-24,1
tct (alcatel),DANIEL,ALCATEL ONE TOUCH D668,3,-24,1
tct (alcatel),Rav4,ALCATEL ONE TOUCH FIERCE,3,-24,1
tct (alcatel),Rav4,ALCATEL ONE TOUCH Fierce,3,-24,1
tct (alcatel),POP7,ALCATEL ONE TOUCH P310A,3,-24,1
tct (alcatel),POP7,ALCATEL ONE TOUCH P310X,3,-24,1
tct (alcatel),POP8,ALCATEL ONE TOUCH P320A,3,-24,1
tct (alcatel),POP8,ALCATEL ONE TOUCH P320X,3,-24,1
tct (alcatel),POP8,ALCATEL ONE TOUCH P321,3,-24,1
tct (alcatel),SOUL4NA,ALCATEL ONETOUCH 4037R,3,-24,1
tct (alcatel),RIO_4G,ALCATEL ONETOUCH 5050X,3,-24,1
tct (alcatel),Alpha,ALCATEL ONETOUCH 6032,3,-24,1
tct (alcatel),Alpha,ALCATEL ONETOUCH 6032A,3,-24,1
tct (alcatel),Alpha,ALCATEL ONETOUCH 6032X,3,-24,1
tct (alcatel),DIABLOXPLUS,ALCATEL ONETOUCH 6043D,3,-24,1
tct (alcatel),EOS_lte,ALCATEL ONETOUCH 6050A,3,-24,1
tct (alcatel),CROSS2,ALCATEL ONETOUCH Flash Plus,3,-24,1
tct (alcatel),POP7,ALCATEL ONETOUCH P310A,3,-24,1
tct (alcatel),Pixi4-7_4G_TMO,ALCATEL ONETOUCH POP 7 LTE,3,-24,1
tct (alcatel),Pixi4-7_4G_Bell,ALCATEL ONETOUCH POP 7 LTE,3,-24,1
tct (alcatel),SOUL4NA,ALCATEL ONETOUCH POP D3,3,-24,1
tct (alcatel),OT_918_gsm,ALCATEL OT 918,3,-24,1
tct (alcatel),OT_919_gsm,ALCATEL OT 919,3,-24,1
tct (alcatel),OT_919_HelloKitty_gsm,ALCATEL OT 919 HelloKitty,3,-24,1
tct (alcatel),one_touch_890D_gsm,ALCATEL one touch 890D,3,-24,1
tct (alcatel),one_touch_918_gsm,ALCATEL one touch 918,3,-24,1
tct (alcatel),OT986,ALCATEL one touch 986+,3,-24,1
tct (alcatel),one_touch_990_gsm,ALCATEL one touch 990,3,-24,1
tct (alcatel),one_touch_990C_cdma,ALCATEL one touch 990C,3,-24,1
tct (alcatel),one_touch_990C_Plus_cdma,ALCATEL one touch 990C+,3,-24,1
tct (alcatel),one_touch_D920,ALCATEL one touch D920,3,-24,1
tct (alcatel),Iris,ALCATEL one touch J320,3,-24,1
tct (alcatel),Pixi4-4,ALCATEL_4034A,3,-24,1
tct (alcatel),shine_lite,ALCATEL_5080U,3,-24,1
tct (alcatel),idol4,ALCATEL_6055K,3,-24,1
tct (alcatel),PLAY-5,ALCATEL_ONETOUCH_5022D,3,-24,1
tct (alcatel),X1,ALCATEL_ONETOUCH_7053D,3,-24,1
tct (alcatel),Beetle_Lite_Edge_GSM,ALCATEL_ONE_TOUCH_4005D,3,-24,1
tct (alcatel),Megane_GSM,ALCATEL_ONE_TOUCH_5020D_Orange,3,-24,1
tct (alcatel),Megane_GSM,ALCATEL_ONE_TOUCH_5020X_Orange,3,-24,1
tct (alcatel),ONE_TOUCH_6010X_gsm,ALCATEL_ONE_TOUCH_6010X_Orange,3,-24,1
tct (alcatel),Diablo,ALCATEL_ONE_TOUCH_6030X_Orange,3,-24,1
tct (alcatel),ONE_TOUCH_6030X_gsm,ALCATEL_ONE_TOUCH_6030X_Orange,3,-24,1
tct (alcatel),one_touch_903_gsm,ALCATEL_ONE_TOUCH_903,3,-24,1
tct (alcatel),one_touch_903A_gsm,ALCATEL_ONE_TOUCH_903,3,-24,1
tct (alcatel),one_touch_918M_gsm,ALCATEL_ONE_TOUCH_918M,3,-24,1
tct (alcatel),one_touch_985_gsm,ALCATEL_ONE_TOUCH_985,3,-24,1
tct (alcatel),one_touch_991_gsm,ALCATEL_ONE_TOUCH_991_Orange,3,-24,1
tct (alcatel),OT_990M_gsm,ALCATEL_OT_990M,3,-24,1
tct (alcatel),Beetle_GSM,ALCATEL_one_touch_4030A,3,-24,1
tct (alcatel),one_touch_890_gsm,ALCATEL_one_touch_890,3,-24,1
tct (alcatel),one_touch_891_gsm,ALCATEL_one_touch_891,3,-24,1
tct (alcatel),one_touch_903A_gsm,ALCATEL_one_touch_903,3,-24,1
tct (alcatel),OT-906,ALCATEL_one_touch_906,3,-24,1
tct (alcatel),OT-906,ALCATEL_one_touch_906Y,3,-24,1
tct (alcatel),one_touch_906_gsm,ALCATEL_one_touch_906Y,3,-24,1
tct (alcatel),one_touch_908_gsm,ALCATEL_one_touch_908,3,-24,1
tct (alcatel),one_touch_908A_gsm,ALCATEL_one_touch_908A,3,-24,1
tct (alcatel),one_touch_908F_gsm,ALCATEL_one_touch_908F,3,-24,1
tct (alcatel),one_touch_908F_gsm,ALCATEL_one_touch_908F_Orange,3,-24,1
tct (alcatel),one_touch_908M_gsm,ALCATEL_one_touch_908M,3,-24,1
tct (alcatel),one_touch_908S_gsm,ALCATEL_one_touch_908S,3,-24,1
tct (alcatel),one_touch_909A_gsm,ALCATEL_one_touch_909A,3,-24,1
tct (alcatel),one_touch_909B_cdma,ALCATEL_one_touch_909B,3,-24,1
tct (alcatel),one_touch_909S_gsm,ALCATEL_one_touch_909S,3,-24,1
tct (alcatel),one_touch_910_gsm,ALCATEL_one_touch_910,3,-24,1
tct (alcatel),one_touch_910A_gsm,ALCATEL_one_touch_910A,3,-24,1
tct (alcatel),OT-913D,ALCATEL_one_touch_913D,3,-24,1
tct (alcatel),one_touch_918_gsm,ALCATEL_one_touch_918,3,-24,1
tct (alcatel),one_touch_918A_gsm,ALCATEL_one_touch_918A,3,-24,1
tct (alcatel),one_touch_918D_umts,ALCATEL_one_touch_918D,3,-24,1
tct (alcatel),one_touch_918M_umts,ALCATEL_one_touch_918M,3,-24,1
tct (alcatel),one_touch_918N_umts,ALCATEL_one_touch_918N,3,-24,1
tct (alcatel),OT-976,ALCATEL_one_touch_976,3,-24,1
tct (alcatel),OT-978,ALCATEL_one_touch_978,3,-24,1
tct (alcatel),OT-979,ALCATEL_one_touch_979,3,-24,1
tct (alcatel),OT-979,ALCATEL_one_touch_979_HelloKitty,3,-24,1
tct (alcatel),one_touch_983_gsm,ALCATEL_one_touch_983,3,-24,1
tct (alcatel),ONE_TOUCH_983_gsm,ALCATEL_one_touch_983,3,-24,1
tct (alcatel),ONE_TOUCH_983A_gsm,ALCATEL_one_touch_983A,3,-24,1
tct (alcatel),one_touch_985A_gsm,ALCATEL_one_touch_985,3,-24,1
tct (alcatel),one_touch_985_gsm,ALCATEL_one_touch_985,3,-24,1
tct (alcatel),one_touch_988_cdma,ALCATEL_one_touch_988,3,-24,1
tct (alcatel),one_touch_990_gsm,ALCATEL_one_touch_990,3,-24,1
tct (alcatel),one_touch_990A_gsm,ALCATEL_one_touch_990A,3,-24,1
tct (alcatel),one_touch_990S_gsm,ALCATEL_one_touch_990S,3,-24,1
tct (alcatel),one_touch_991_gsm,ALCATEL_one_touch_991,3,-24,1
tct (alcatel),ONE_TOUCH_991_gsm,ALCATEL_one_touch_991,3,-24,1
tct (alcatel),ONE_TOUCH_991A_gsm,ALCATEL_one_touch_991,3,-24,1
tct (alcatel),one_touch_995_gsm,ALCATEL_one_touch_995,3,-24,1
tct (alcatel),one_touch_995A_gsm,ALCATEL_one_touch_995A,3,-24,1
tct (alcatel),one_touch_995_gsm,ALCATEL_one_touch_995A,3,-24,1
tct (alcatel),one_touch_995_gsm,ALCATEL_one_touch_995S,3,-24,1
tct (alcatel),Alpha,ALOO 6032,3,-24,1
tct (alcatel),EOS_lte,AM-H100,3,-24,1
tct (alcatel),idol3,AM-H200,3,-24,1
tct (alcatel),ASB-D_T918,ASB-D T918,3,-24,1
tct (alcatel),B-GriffinPlus_TD,ASB-D T918,3,-24,1
tct (alcatel),Megane_GSM,AURUS III,3,-24,1
tct (alcatel),elsa6_na,Alcatel 5085C,3,-24,1
tct (alcatel),idol4,Alcatel 6055U,3,-24,1
tct (alcatel),Viper_gsm,Alcatel 7030L,3,-24,1
tct (alcatel),7046T,Alcatel 7046T,3,-24,1
tct (alcatel),Pixi5-10_4G,Alcatel 9026S,3,-24,1
tct (alcatel),Viper_gsm,Alcatel A851L,3,-24,1
tct (alcatel),OT-980_gsm,Alcatel OT-980,3,-24,1
tct (alcatel),msm7627_ffa,Alcatel OT-980,3,-24,1
tct (alcatel),OT-980A_gsm,Alcatel OT-980A,3,-24,1
tct (alcatel),msm7627_ffa,Alcatel OT-980A,3,-24,1
tct (alcatel),OT-980_gsm,Alcatel OT-980A,3,-24,1
tct (alcatel),OT-981_gsm,Alcatel OT-981A,3,-24,1
tct (alcatel),OT-981A_gsm,Alcatel OT-981A,3,-24,1
tct (alcatel),OT-980_gsm,Alcatel OT-981A,3,-24,1
tct (alcatel),U3A_PLUS_4G,Alcatel T 5033T,3,-24,1
tct (alcatel),one_touch_990_gsm,Alcatel one touch 908F Orange,3,-24,1
tct (alcatel),one_touch_990_gsm,Alcatel one touch 990 Orange,3,-24,1
tct (alcatel),one_touch_990S_gsm,Alcatel one touch 990S,3,-24,1
tct (alcatel),Pixi3_7_4G,Alcatel9007T,3,-24,1
tct (alcatel),pixi384g,Alcatel9022S,3,-24,1
tct (alcatel),Pixi4-4,Alcatel_4034F,3,-24,1
tct (alcatel),Pop445,Alcatel_4060A,3,-24,1
tct (alcatel),Pixi445Cricket,Alcatel_4060O,3,-24,1
tct (alcatel),FERMI_ATT,Alcatel_5005R,3,-24,1
tct (alcatel),Edison_CKT,Alcatel_5008R,3,-24,1
tct (alcatel),BUZZ6T4GCRICKET,Alcatel_5044C,3,-24,1
tct (alcatel),BUZZ6T4GGOPHONE,Alcatel_5044R,3,-24,1
tct (alcatel),PIXI4_5_4G,Alcatel_5045A,3,-24,1
tct (alcatel),Pop355,Alcatel_5054O,3,-24,1
tct (alcatel),Pop355,Alcatel_5056O,3,-24,1
tct (alcatel),U50A_PLUS_ATT,Alcatel_5059R,3,-24,1
tct (alcatel),Pixi4-64GMEX,Alcatel_5098O,3,-24,1
tct (alcatel),Pixi4-6_4G_CKT,Alcatel_5098O,3,-24,1
tct (alcatel),idol4,Alcatel_6055U,3,-24,1
tct (alcatel),simba6_cricket,Alcatel_6060C,3,-24,1
tct (alcatel),Lion-5,Alcatel_7049D,3,-24,1
tct (alcatel),Pixi4-6_4G,Alcatel_9001X,3,-24,1
tct (alcatel),pixi384g,Alcatel_9022S,3,-24,1
tct (alcatel),one_touch_908F_gsm,Alcatel_one_touch_908F,3,-24,1
tct (alcatel),one_touch_908_gsm,Alcatel_one_touch_908F_Orange,3,-24,1
tct (alcatel),one_touch_908F_gsm,Alcatel_one_touch_908F_Orange,3,-24,1
tct (alcatel),one_touch_918_gsm,Alcatel_one_touch_918_Orange,3,-24,1
tct (alcatel),TokyoPro,Alpha 20,3,-24,1
tct (alcatel),Martell_GSM,BASE_Lutea_3,3,-24,1
tct (alcatel),BASE_Varia_gsm,BASE_Varia,3,-24,1
tct (alcatel),DiabloHD_LTE,BS472,3,-24,1
tct (alcatel),YARISXL,Boost View 5.0,3,-24,1
tct (alcatel),SOUL45_GSM,D45,3,-24,1
tct (alcatel),HERO8,D819,3,-24,1
tct (alcatel),HERO8,D820,3,-24,1
tct (alcatel),HERO8,D820X,3,-24,1
tct (alcatel),Pixi4-4,DIGICEL DL 1 lite,3,-24,1
tct (alcatel),PIXI3-55,DIGICEL DL1000,3,-24,1
tct (alcatel),PIXI3_45_4G,DIGICEL DL810,5,-29,1
tct (alcatel),PIXI4_5_4G,DIGICELDL1,3,-24,1
tct (alcatel),POP455C,DIGICELDL1plus,3,-24,1
tct (alcatel),SOUL4,DL750,3,-24,1
tct (alcatel),YARISXL,DL900,3,-24,1
tct (alcatel),X50D,E500,3,-24,1
tct (alcatel),shine_plus,FL02,3,-24,1
tct (alcatel),FLASH3,FL03,3,-24,1
tct (alcatel),Lion-5,Flash2_7049D,3,-24,1
tct (alcatel),GR-TB7,GR-TB7,3,-24,1
tct (alcatel),U3A_PLUS_4G,HEYOU10,3,-24,1
tct (alcatel),U5A_PLUS_4G,HEYOU3,1,-20,1
tct (alcatel),A3A_LITE,HEYOU5,3,-24,1
tct (alcatel),Benz,HEYOU50,3,-24,1
tct (alcatel),TokyoPro,HEYOU60,3,-24,1
tct (alcatel),mercury,I-L1,3,-24,1
tct (alcatel),PIXO7,I211,3,-24,1
tct (alcatel),PIXO7,I212,3,-24,1
tct (alcatel),PIXO7,I213,3,-24,1
tct (alcatel),PIXI7,I216A,3,-24,1
tct (alcatel),PIXI7,I216X,3,-24,1
tct (alcatel),PIXI8,I220,3,-24,1
tct (alcatel),PIXI8,I221,3,-24,1
tct (alcatel),EOS4G,Idol2S_Orange,3,-24,1
tct (alcatel),Beetle_GSM,Infinity POP,3,-24,1
tct (alcatel),Iris2PlusUMTS,J630,3,-24,1
tct (alcatel),Rio5C,J730U,3,-24,1
tct (alcatel),Pixi3-7,KR076,3,-24,1
tct (alcatel),Curie,Listo SP50,3,-24,1
tct (alcatel),one_touch_990_gsm,Los Angeles,3,-24,1
tct (alcatel),M812,M812C,3,-24,1
tct (alcatel),MOVE_gsm,MOVE,3,-24,1
tct (alcatel),Yaris_M_GSM,MS3B,3,-24,1
tct (alcatel),EVO7,MTC 1065,3,-24,1
tct (alcatel),E710,MTC 1078,3,-24,1
tct (alcatel),MTC_960_gsm,MTC 960,3,-24,1
tct (alcatel),Beetle_GSM,MTC 970,3,-24,1
tct (alcatel),Megane_GSM,MTC 972,3,-24,1
tct (alcatel),DiabloHD_LTE,MTC 978,3,-24,1
tct (alcatel),Vodafone_785,MTC 982,3,-24,1
tct (alcatel),MTC-962_gsm,MTC-962,3,-24,1
tct (alcatel),Camry_GSM,MTC975,3,-24,1
tct (alcatel),one_touch_993_gsm,MTC_968,3,-24,1
tct (alcatel),VFD700,Maxis VFD 700,3,-24,1
tct (alcatel),one_touch_995_gsm,MegaFon_SP-A10,3,-24,1
tct (alcatel),MegaFon_SP-A10,MegaFon_SP-A10,3,-24,1
tct (alcatel),OT-930,MegaFon_SP-AI,3,-24,1
tct (alcatel),California,Mobile Sosh,3,-24,1
tct (alcatel),Pixo_GSM,ONE TOUCH 4007A,3,-24,1
tct (alcatel),Pixo_GSM,ONE TOUCH 4007D,3,-24,1
tct (alcatel),Pixo_GSM,ONE TOUCH 4007E,3,-24,1
tct (alcatel),Pixo_GSM,ONE TOUCH 4007X,3,-24,1
tct (alcatel),BeetleliteJB,ONE TOUCH 4011X,3,-24,1
